year;region;region_oktmo;city;city_oktmo;air_general_level;air_standard_index;air_repeatability;air_qcp;air_solid_emissions;air_so_emissions;air_no_emissions;air_co_emissions;air_population;air_stantions
2011;Республика Татарстан;92000000;НАБЕРЕЖНЫЕ ЧЕЛНЫ;92730000;3;No substance;No substance;Ф, БП;2.5;1.5;9.8;37.6;513.8;2+4 м
2011;Республика Татарстан;92000000;НИЖНЕКАМСК;92644101;3;No substance;No substance;Ф, БП, ВВ;1.9;6.1;17.5;21.8;227.1;1+5 м
2011;Республика Тыва;93000000;КЫЗЫЛ;93701000;3;No substance;No substance;БП, ВВ, Ф, Cажа;3.9;1.7;5.2;17.0;108.3;3
2011;Республика Хакасия;95000000;АБАКАН;95701000;3;No substance;No substance;ВВ, БП, Ф СО;1.7;4.6;4.8;11.9;165.7;2
2011;Республика Хакасия;95000000;САЯНОГОРСК;95708000;3;No substance;No substance;БП, Ф;4.5;11.1;1.9;26.9;63.2;1
2011;Республика Хакасия;95000000;ЧЕРНОГОРСК;95715000;4;БП;No substance;ВВ, БП, Ф;6.4;2.0;1.1;13.7;74.8;1
2011;Ростовская область;60000000;АЗОВ;60704000;3;No substance;23,5 NO2;ВВ, NO2, БП, Ф;-9.0;-9.0;-9.0;-9.0;83.1;2
2011;Ростовская область;60000000;ВОЛГОДОНСК;60712000;3;No substance;No substance;БП, Ф;0.3;0.4;4.8;23.0;169.1;2
2011;Ростовская область;60000000;НОВОЧЕРКАССК;60727000;4;No substance;26 СО, 36 ВВ;ВВ, NO, Ф, NO2, Фенол, СО;22.4;39.8;25.1;21.1;169.3;1
2011;Ростовская область;60000000;РОСТОВ-НА-ДОНУ;60701000;3;No substance;No substance;ВВ, БП, Ф NO2;1.3;1.6;23.2;134.9;1091.5;7
2011;Ростовская область;60000000;ТАГАНРОГ;60737000;2;No substance;No substance;БП, NO2;1.1;0.3;6.2;24.9;257.2;1+1
2011;Ростовская область;60000000;ЦИМЛЯНСК;60657101;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;14.8;1
2011;Ростовская область;60000000;ШАХТЫ;60740000;2;No substance;No substance;ВВ, БП;1.1;0.4;3.9;21.8;240.1;1
2011;Рязанская область;61000000;РЯЗАНЬ;61701000;3;Фенол;No substance;БП, NO2, CS2, Ф;1.5;10.9;10.6;36.6;524.3;2
2011;Самарская область;36000000;БЕЗЕНЧУК;36604151;1;No substance;No substance;Ф;-9.0;-9.0;-9.0;-9.0;22.9;1
2011;Самарская область;36000000;ЖИГУЛЕВСК;36704000;1;No substance;No substance;No substance;6.4;0.08;1.0;4.2;60.3;1
2011;Самарская область;36000000;НОВОКУЙБЫШЕВСК;36713000;3;No substance;No substance;БП, Ф;0.6;7.5;3.9;8.5;110.6;3
2011;Самарская область;36000000;ОТРАДНЫЙ;36724000;2;No substance;No substance;Ф, Фенол;0.1;0.2;1.1;1.2;48.2;1
2011;Самарская область;36000000;ПОХВИСТНЕВО;36727000;2;No substance;No substance;Ф;0.4;0.4;0.1;3.2;29.3;1
2011;Самарская область;36000000;САМАРА;36701000;3;No substance;No substance;БП, Ф, NH3;2.4;11.1;19.9;81.6;1166.8;15+1+ эп
2011;Самарская область;36000000;СЫЗРАНЬ;36735000;3;No substance;No substance;БП, Ф, NO2;0.75;10.3;2.9;8.4;179.5;4+эп
2011;Самарская область;36000000;ТОЛЬЯТТИ;36740000;3;No substance;No substance;БП, Ф, NO2;3.4;0.8;15.1;40.7;719.5;8
2011;Самарская область;36000000;ЧАПАЕВСК;36750000;2;No substance;No substance;БП, Ф;0.1;0.1;0.9;3.3;72.6;3
2011;Саратовская область;63000000;БАЛАКОВО;63607101;3;No substance;No substance;NO2, БП, Ф;1.2;4.0;10.6;12.0;198.0;3
2011;Саратовская область;63000000;П.Г.Т. ГОРНЫЙ;43510000;2;СО;No substance;No substance;-9.0;-9.0;-9.0;-9.0;6.2;1
2011;Саратовская область;63000000;ПОС. БОЛЬШАЯ САКМА;63624151;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;0.53;1
2011;Саратовская область;63000000;ПОС. ОКТЯБРЬСКИЙ;63608448;2;СО, SO2;No substance;No substance;-9.0;-9.0;-9.0;-9.0;0.29;1
2011;Саратовская область;63000000;САРАТОВ;63701000;3;No substance;No substance;NO2, БП, Ф;0.8;2.5;11.6;55.0;837.4;6
2011;Сахалинская область;64000000;АЛЕКСАНДРОВСК-САХАЛИНСКИЙ;64704000;1;No substance;20 ВВ;Cажа;0.9;0.2;0.3;1.9;10.5;2
2011;Сахалинская область;64000000;КОРСАКОВ;64716000;3;ВВ;82 ВВ, 35 Cажа;ВВ, NO2, Cажа;0.8;0.4;0.3;2.5;33.5;2
2011;Сахалинская область;64000000;НОВОАЛЕКСАНДРОВСК;07726000;2;ВВ;No substance;ВВ, NO2, Cажа;1.1;0.1;0.12;0.5;11.2;1
2011;Сахалинская область;64000000;ОХА;64736000;1;No substance;No substance;NO2;0.2;0.04;1.5;5.4;22.9;1
2011;Сахалинская область;64000000;ПОРОНАЙСК;64740000;1;No substance;No substance;Cажа, NO2;1.3;0.4;0.3;1.8;16.0;2
2011;Сахалинская область;64000000;ЮЖНО-САХАЛИНСК;64701000;4;БП, ВВ, Cажа;78 ВВ, 41 Cажа;NO2, Ф, БП, ВВ, Cажа, Свинец, Медь;13.6;6.4;5.2;15.4;188.9;4
2011;Свердловская область;65000000;ЕКАТЕРИНБУРГ;65701000;3;No substance;No substance;БП, Ф, NO2, NH3;2.9;2.0;33.0;137.5;1346.3;8
2011;Свердловская область;65000000;КАМЕНСК-УРАЛЬСКИЙ;65740000;2;No substance;No substance;NO2, ВВ, БП;18.2;7.2;5.0;14.9;183.2;2
2011;Свердловская область;65000000;КРАСНОТУРЬИНСК;65745000;3;No substance;No substance;Ф, БП;21.2;4.1;5.1;15.4;68.0;2
2011;Свердловская область;65000000;НИЖНИЙ ТАГИЛ;65751000;4;No substance;No substance;Ф, БП;12.7;6.3;11.4;95.6;377.5;4
2011;Свердловская область;65000000;ПЕРВОУРАЛЬСК;65753000;3;No substance;24 NO2;БП, HF, NO2, NO;1.2;0.3;2.3;9.3;158.7;2
2011;Смоленская область;66000000;СМОЛЕНСК;66701000;2;No substance;No substance;ВВ, БП;0.3;0.3;3.2;1.0;313.9;2+1
2011;Ставропольский край;07000000;КИСЛОВОДСК;07715000;1;No substance;No substance;БП;0.03;0.1;1.1;6.2;118.9;1
2011;Ставропольский край;07000000;МИНЕРАЛЬНЫЕ ВОДЫ;07721000;-9;No substance;No substance;БП;0.1;0.1;0.6;4.1;80.0;1
2011;Ставропольский край;07000000;НЕВИННОМЫССК;07724000;2;No substance;No substance;БП, NO2;1.6;0.2;5.3;6.6;118.4;2+1
2011;Ставропольский край;07000000;ПЯТИГОРСК;07727000;1;No substance;No substance;БП;0.1;0.3;1.9;9.9;132.2;1
2011;Ставропольский край;07000000;СТАВРОПОЛЬ;07701000;3;No substance;No substance;БП, Ф;0.2;0.2;4.6;23.1;369.1;4
2011;Тамбовская область;68000000;ТАМБОВ;68701000;2;No substance;No substance;ВВ, БП, NO2;1.0;0.2;5.2;19.6;280.0;3+1
2011;Тверская область;28000000;ТВЕРЬ;28701000;3;No substance;No substance;БП, Ф;1.4;1.1;6.5;29.2;404.2;1
2011;Томская область;69000000;ТОМСК;69701000;3;Ф;23 Фенол, 20 Ф;БП, Фенол, Ф;3.7;2.4;13.6;38.2;521.6;6+1
2011;Тульская область;70000000;НОВОМОСКОВСК;70724000;3;No substance;No substance;БП, Ф, NН3;1.4;0.2;3.8;12.3;131.0;3
2011;Тульская область;70000000;ТУЛА;70701000;3;No substance;No substance;БП, Ф;4.4;1.8;7.0;78.1;500.3;5
2011;Тульская область;70000000;ЯСНАЯ ПОЛЯНА;70648408;4;Ф;58 Ф;Ф, Метанол;0.3;0.3;2.7;7.0;0.8;2
2011;Тюменская область;71000000;ТОБОЛЬСК;71710000;1;No substance;No substance;Ф;1.1;0.2;5.6;13.4;103.5;3
2011;Тюменская область;71000000;ТЮМЕНЬ;71701000;3;No substance;No substance;ВВ, Ф, БП, NO2, NO;1.2;0.6;13.8;49.9;607.7;5
2011;Удмуртская Республика;94000000;ИЖЕВСК;94701000;3;No substance;No substance;Ф, БП;1.9;1.5;5.7;38.3;645.0;4+2м
2011;Удмуртская Республика;94000000;САРАПУЛ;94740000;-9;No substance;No substance;No substance;0.1;0.1;1.1;5.5;104.2;1
2011;Ульяновская область;73000000;УЛЬЯНОВСК;73701000;3;No substance;No substance;Ф, БП, NO2;1.1;2.2;8.1;35.5;613.8;4
2011;Хабаровский край;08000000;КОМСОМОЛЬСК-НА-АМУРЕ;08709000;3;No substance;No substance;ВВ, СО, БП, Ф, NO2;3.4;2.6;6.1;15.7;263.3;4+2
2011;Хабаровский край;08000000;НИКОЛАЕВСК-НА-АМУРЕ;08631101;-9;No substance;No substance;ВВ, NO2;0.1;0.1;0.8;1.8;22.6;1
2011;Хабаровский край;08000000;ХАБАРОВСК;08701000;3;No substance;No substance;ВВ, БП, Ф;18.3;13.4;17.5;37.5;578.0;4
2011;Хабаровский край;08000000;ЧЕГДОМЫН;08614151;3;No substance;No substance;ВВ, БП, Ф;7.1;0.6;0.3;4.6;13.2;1
2011;Ханты-Мансийский автономный округ – Югра;71800000;БЕЛОЯРСКИЙ;71811151;4;Ф;No substance;Ф, Фенол;0.06;0.03;3.73;8.39;20.4;1
2011;Ханты-Мансийский автономный округ – Югра;71800000;БЕРЕЗОВО;71812000;3;No substance;No substance;Ф, Фенол;0.36;0.12;8.1;10.6;8.5;1
2011;Ханты-Мансийский автономный округ – Югра;71800000;НЕФТЕЮГАНСК;71874000;2;No substance;No substance;Ф, Фенол;0.05;0.01;0.33;0.23;119.1;1
2011;Ханты-Мансийский автономный округ – Югра;71800000;НИЖНЕВАРТОВСК;71875000;2;No substance;No substance;Ф, Фенол;1.46;0.25;1.46;8.37;245.9;2
2011;Ханты-Мансийский автономный округ – Югра;71800000;РАДУЖНЫЙ;71877000;4;No substance;No substance;Ф, Фенол;0.01;0.002;0.105;0.13;48.1;1
2011;Ханты-Мансийский автономный округ – Югра;71800000;СУРГУТ;71876000;2;No substance;No substance;Ф, БП;0.45;0.43;44.2;20.4;302.1;2+4+эп
2011;Ханты-Мансийский автономный округ – Югра;71800000;ХАНТЫ-МАНСИЙСК;71871000;3;No substance;No substance;NО2, Ф, Фенол;0.03;0.01;0.21;0.53;75.8;1
2011;Челябинская область;75000000;ЗЛАТОУСТ;75712000;3;No substance;No substance;БП, Ф, ВВ, NO2;0.53;0.56;2.0;8.6;189.4;2
2011;Челябинская область;75000000;МАГНИТОГОРСК;75738000;4;БП;26 ВВ;БП, Ф, ВВ, NO2;27.1;17.9;29.9;176.9;407.0;5
2011;Челябинская область;75000000;ЧЕЛЯБИНСК;75701000;3;ЭБ, БП;22,6 ЭБ;БП, Ф, NO2;24.9;14.0;31.1;121.7;1130.0;8
2011;Чувашская Республика;97000000;НОВОЧЕБОКСАРСК;97710000;4;No substance;No substance;БП, Ф;0.3;0.1;1.5;4.3;127.4;2
2011;Чувашская Республика;97000000;ЧЕБОКСАРЫ;97701000;3;No substance;No substance;ВВ, БП, Ф;0.8;0.6;4.8;17.9;456.6;4
2011;Ямало-Ненецкий автономный округ;71900000;САЛЕХАРД;71951000;3;No substance;No substance;БП, Ф;0.1;0.2;2.8;3.1;43.0;1
2011;Ярославская область;78000000;ПЕРЕСЛАВЛЬ-ЗАЛЕССКИЙ;78705000;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;41.8;1
2011;Ярославская область;78000000;РЫБИНСК;78715000;1;No substance;No substance;БП;0.4;0.4;4.7;14.2;200.3;2
2011;Ярославская область;78000000;ЯРОСЛАВЛЬ;78701000;2;No substance;No substance;БП, NO2, Ф;2.3;13.5;25.4;56.6;591.4;5
2011;г. Москва;45000000;МОСКВА;45000000;4;No substance;No substance;БП, NO2, Ф;4.5;18.7;128.5;705.5;11551.9;16+1
2011;г. Санкт-Петербург;40000000;САНКТ-ПЕТЕРБУРГ;40000000;3;No substance;No substance;NO2, Ф, БП, О3;2.8;8.7;59.1;306.6;4848.7;10+10
2012;Алтайский край;01000000;БАРНАУЛ;01701000;3;No substance;No substance;ВВ, NO2, Фенол, Ф, БП;21.6;11.3;26.7;75.9;621.7;5+1
2012;Алтайский край;01000000;БИЙСК;01705000;3;No substance;No substance;NO2, Ф, Cажа, БП;6.3;9.3;9.1;32.5;217.9;3
2012;Алтайский край;01000000;ЗАРИНСК;01706000;3;No substance;No substance;NO2, Ф, Фенол;3.6;6.2;4.6;23.4;48.5;1
2012;Амурская область;10000000;БЛАГОВЕЩЕНСК;10701000;3;No substance;No substance;NО2, БП, Ф;12.6;9.8;7.7;25.8;221.1;1
2012;Амурская область;10000000;ЗЕЯ;10712000;2;No substance;No substance;Ф;0.3;0.2;0.3;2.6;24.7;1
2012;Амурская область;10000000;ТЫНДА;10732000;2;No substance;No substance;БП;3.1;1.0;1.0;5.5;35.4;1
2012;Архангельская область;11000000;АРХАНГЕЛЬСК;11701000;3;БП;No substance;БП, Ф;5.5;16.1;10.0;27.7;349.5;3
2012;Архангельская область;11000000;КОРЯЖМА;11708000;1;No substance;No substance;БП;2.9;1.0;5.3;7.8;39.1;1
2012;Архангельская область;11000000;НОВОДВИНСК;11715000;3;БП;No substance;Ф;13.1;22.1;4.9;5.0;40.3;2
2012;Архангельская область;11000000;СЕВЕРОДВИНСК;11730000;2;No substance;No substance;Ф;10.5;44.0;8.3;10.2;190.1;2
2012;Астраханская область;12000000;АКСАРАЙСКИЙ;12630404;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2012;Астраханская область;12000000;АСТРАХАНЬ;12701000;3;No substance;No substance;NO2,Ф, БП;1.6;46.4;3.6;56.6;506.1;5
2012;Астраханская область;12000000;БУЗАН;12630412;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2012;Астраханская область;12000000;ДОСАНГ;12630406;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1+1
2012;Астраханская область;12000000;КОМСОМОЛЬСКИЙ;12630406;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2012;Астраханская область;12000000;НАРИМАНОВ;12640101;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2012;Астраханская область;12000000;СЕИТОВКА;12630444;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2012;Белгородская область;14000000;БЕЛГОРОД;14701000;2;No substance;No substance;БП, Ф;1.8;0.7;13.1;34.1;366.0;4
2012;Белгородская область;14000000;ГУБКИН;14730000;1;No substance;No substance;БП;10.4;13.6;4.8;9.8;88.0;2
2012;Белгородская область;14000000;СТАРЫЙ ОСКОЛ;14740000;3;No substance;No substance;БП, NO2, Ф;16.0;2.6;15.0;58.6;221.0;3+эп
2012;Брянская область;15000000;БРЯНСК;15701000;3;No substance;No substance;NO2, БП, Ф;3.4;0.9;7.2;31.5;413.0;4
2012;Владимирская область;17000000;ВЛАДИМИР;17701000;3;No substance;No substance;БП, Ф;0.4;1.1;5.8;23.9;349.5;4
2012;Волгоградская область;18000000;ВОЛГОГРАД;18701000;3;No substance;No substance;Ф, БП, HF;6.9;3.5;18.6;91.7;1014.9;4
2012;Волгоградская область;18000000;ВОЛЖСКИЙ;18710000;3;No substance;No substance;NO2, NO,Ф, БП, NH3;1.8;3.3;8.8;49.0;315.6;1
2012;Волгоградская область;18000000;СВЕТЛЫЙ ЯР;18649151;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2012;Вологодская область;19000000;ВОЛОГДА;19701000;2;No substance;No substance;БП, Ф;0.4;0.3;4.1;21.1;312.4;2
2012;Вологодская область;19000000;ЧЕРЕПОВЕЦ;19730000;3;H2S;No substance;БП, Ф;26.5;30.7;21.3;265.4;314.6;4+5
2012;Воронежская область;20000000;ВОРОНЕЖ;20701000;3;No substance;53 ВВ (ст.7);ВВ, NO2, Ф, БП;1.9;3.1;32.7;95.8;1000.0;5+1
2012;Еврейская автономная область;99000000;БИРОБИДЖАН;99701000;3;No substance;No substance;БП, Ф;5.1;10.3;5.1;4.0;76.2;1
2012;Забайкальский край;76000000;КРАСНОКАМЕНСК;76621101;2;No substance;No substance;ВВ, БП;5.5;5.7;1.9;0.8;55.4;1
2012;Забайкальский край;76000000;ПЕТРОВСК-ЗАБАЙКАЛЬСКИЙ;76715000;3;No substance;No substance;БП;0.06;0.05;0.4;2.6;18.1;1
2012;Забайкальский край;76000000;ЧИТА;76701000;4;БП;No substance;ВВ, NO2, Ф, БП;15.1;14.7;11.7;43.9;327.9;5
2012;Ивановская область;24000000;ИВАНОВО;24701000;4;No substance;No substance;ВВ, БП, Ф Фенол;1.0;0.8;9.1;23.4;409.3;2
2012;Ивановская область;24000000;ПРИВОЛЖСК;24620106;-9;No substance;No substance;ВВ;-9.0;-9.0;-9.0;-9.0;16.7;1
2012;Иркутская область;25000000;АНГАРСК;25703000;2;No substance;No substance;БП;29.5;102.0;64.6;23.1;240.6;4
2012;Иркутская область;25000000;БАЙКАЛЬСК;25634108;1;No substance;No substance;БП;2.1;1.3;0.8;0.4;14.4;1
2012;Иркутская область;25000000;БИРЮСИНСК;25636105;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;9.3;1
